User,Tweet,Latitude,Longitude,Sentiment,ID
SongaKim,I swooned and then I melted. #swoon #art #drawing #illustration #cartoon #digitalart #doodle #dailydoodle ,37.8199,-122.4783,neutral,968943131839283200
SongaKim,I swooned and then I melted. #swoon #art #drawing #illustration #cartoon #digitalart #doodle #dailydoodle ,37.8199,-122.4783,neutral,968943131839283200
Giantpixie12,This is Emmy. Shes 8-years-old. She was found 2 weeks ago in the parking lot at the Embarcadero Center with zip ti ,37.8199,-122.4783,negative,968943107378069504
hellogregory,The protest outside ice already has a chopper overhead! #destroyallborders,37.8199,-122.4783,neutral,968943104148488192
whyzabel,I dont hear enough people talking about how great Billy Joel is,37.8199,-122.4783,positive,968943102252609536
whyzabel,I dont hear enough people talking about how great Billy Joel is,37.8199,-122.4783,positive,968943102252609536
miyasinger,@hotlinebalingit (except women who dont have periods) BUT WE ALL DESERVE 1 week/month off for health reasons !!!,37.8199,-122.4783,neutral,968943092618248192
jimeevc,@BarbieHarp @danielaresen22  ,37.8199,-122.4783,neutral,968943086398193664
cdavey_2,ROCHDALEEEEEE,37.8199,-122.4783,neutral,968943084779094016
cdavey_2,ROCHDALEEEEEE,37.8199,-122.4783,neutral,968943084779094016
donniedeporte,@DodgersNation High Five ,37.8199,-122.4783,positive,968943066492018688
Jubbasdad,"@Kris_Sacrebleu Beloved family member leaving us soon. Work stress, family stress, society stress=perfect storm of ",37.8199,-122.4783,positive,968943053036666880
Jubbasdad,"@Kris_Sacrebleu Beloved family member leaving us soon. Work stress, family stress, society stress=perfect storm of ",37.8199,-122.4783,positive,968943053036666880
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968943039451316224
ohgee_wilickers,@osocrazy74 Im sick then lol,37.8199,-122.4783,neutral,968943032778162176
R_seto,@_klumm Dam congrats and good luck out there!!!,37.8199,-122.4783,positive,968943029426970624
R_seto,@_klumm Dam congrats and good luck out there!!!,37.8199,-122.4783,positive,968943029426970624
jasonbroccoli,@CarolyneZinko @greenstate Sounds interesting ,37.8199,-122.4783,positive,968943007692087296
jncorcoran1,5 new wineries open at Pasos Tin City  including one for people who love whites ,37.8199,-122.4783,positive,968943007264206848
CShirkeyCollins,Always helpful to start off a discussion with a big fat lie. Its how we do things now. ,37.8199,-122.4783,neutral,968943005708075008
onejorgeruiz,"IT AIN'T SAFE FOR THE BLACK OR THE WHITE,  WORST IDEA EVER!!! #ConcealCarry #impeach #RESIST #TREASON ",37.8199,-122.4783,negative,968943003287957504
onejorgeruiz,"IT AIN'T SAFE FOR THE BLACK OR THE WHITE,  WORST IDEA EVER!!! #ConcealCarry #impeach #RESIST #TREASON ",37.8199,-122.4783,negative,968943003287957504
Finkelmeister,@realTomTrig @DaltonPD There's already 22 indictments in less than a year it's already a tsunami Blue Wave coming bitch,37.8199,-122.4783,neutral,968942992886124544
BerkeleyGagne,Im seriously so exhausted that i look hungover &amp; my work thinks i am but Im not its emotionally a hangover &amp; 3 w ,37.8199,-122.4783,negative,968942991715938304
lauralovesart,Thank you @jack @biz @twitter for listening! Happy about the bookmarking option! ,37.8199,-122.4783,positive,968942990369603585
_BASEDJESUS,@okay_itsKEVIN ,37.8199,-122.4783,neutral,968942982492639232
_BASEDJESUS,@okay_itsKEVIN ,37.8199,-122.4783,neutral,968942982492639232
CaseyNewton,@antnl908 @Twitter you would be able to edit your tweets,37.8199,-122.4783,positive,968942961349165056
tmj_sfo_itpm1,This #job might be a great fit for you: Data Integrity Consultant 3 - Senior Data Strategist - ,37.8199,-122.4783,positive,968942959902081024
theyadorenini,If you think communication is all talk you havent been listening,37.8199,-122.4783,neutral,968942959696650240
tmj_sjc_util,"Want to work at Cintas Corporation? We're #hiring in #Gilroy, CA! Click for details:  ",37.8199,-122.4783,neutral,968942958715183105
Sylver__24,Caint do the fake love. If I aint fucking wit sumn you gon know,37.8199,-122.4783,negative,968942956223721472
Sylver__24,Caint do the fake love. If I aint fucking wit sumn you gon know,37.8199,-122.4783,negative,968942956223721472
Based_Dan,"@delafodire @NBA Thank you bro! I appreciate it tons. Same to you with music, keep grinding Brodie",37.8199,-122.4783,neutral,968942946136420352
pedroB2416,Shape upor ship out ,37.8199,-122.4783,neutral,968942944446177280
MDeAnda_,@Mvgomez08 I hope you signed up for the test I told you about instead of worrying about glasses ,37.8199,-122.4783,neutral,968942944366485504
Vamos_DCU,That penalty doesn't count? Why not just retake it? This is some pure applesauce. Spurs have 3 goals and only 1 has counted,37.8199,-122.4783,positive,968942942499962880
HarZoiD,V confused why my car smells like cake rn lol,37.8199,-122.4783,positive,968942935336091648
HarZoiD,V confused why my car smells like cake rn lol,37.8199,-122.4783,positive,968942935336091648
Adobo_kid117,Ladies in the garden By: Ann Robinson being exhibited at the Laney College Library from the African American Quil ,37.8199,-122.4783,neutral,968942923516592128
danielarra,@joefu51 @AppDynamics @CiscoSpark Congrats Joe!,37.8199,-122.4783,neutral,968942909415342080
EmilioShorterSt,nice ,37.8199,-122.4783,positive,968942907263655936
CharlieEldred,"A good midweek run! #runwithhope #prepare #westernpacifichalfmarathon @ Hayward, California ",37.8199,-122.4783,positive,968942902234755073
CharlieEldred,"A good midweek run! #runwithhope #prepare #westernpacifichalfmarathon @ Hayward, California ",37.8199,-122.4783,positive,968942902234755073
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968942890343780352
cdllorin,@Kalambayi34 @StanfordFball Good luck!,37.8199,-122.4783,positive,968942890087952384
CoachMaples55,#DEZGONE ,37.8199,-122.4783,neutral,968942889987334144
ItzGeorge,Wind Wednesday . So glad theres a day of the week for a nice aero piece . ,37.8199,-122.4783,positive,968942886309023745
CaptianCrunch45,"not true, they are missing @CripeCarson ",37.8199,-122.4783,negative,968942886115975168
xxFABLIFExx,"I'm at AT&amp;T Park - @sfgiants in San Francisco, CA  ",37.8199,-122.4783,neutral,968942875420581888
miguelrabines,Okay I can definitely see the downsides of VAR,37.8199,-122.4783,positive,968942873008721920
blessedBOMBsheL,I can't believe this but I'm craving McDonald's mmm!!,37.8199,-122.4783,neutral,968942872379576320
blessedBOMBsheL,I can't believe this but I'm craving McDonald's mmm!!,37.8199,-122.4783,neutral,968942872379576320
BDBGENERAL, ,37.8199,-122.4783,neutral,968942862787272705
domey94,@francrunch @itsmacotaco ,37.8199,-122.4783,neutral,968942859071057920
ASM_Irwin,Learn more about @Cal_OES efforts : ,37.8199,-122.4783,positive,968942858760871937
ChinyereLO,But you have to be willing to accept what we can give you rather than turn it away. #mytakeaway,37.8199,-122.4783,positive,968942856797806592
ASM_Irwin,Learn more about @CADeptTech efforts : ,37.8199,-122.4783,positive,968942856495710208
ASM_Irwin,Thank you to @AsmEdChau for co-chairing the hearing and @CBakerAD16 @AsmMarcBerman @AsmCarrillo @KevinKileyCA ,37.8199,-122.4783,neutral,968942854956445696
_gisellitaaa,@Lovelyoux3 Ughhhhh shes the worst dude,37.8199,-122.4783,negative,968942853190598656
ASM_Irwin,Just finished hearing from @CalOES_Dir @CADeptTech @CHP_HQ @theCaGuard on the steps they have taken to increase Cal ,37.8199,-122.4783,neutral,968942847670939648
sinn_citayy,@Hoff916Hawk Lmfaooooooo boy,37.8199,-122.4783,neutral,968942844596518912
httpmarlena,from snap ,37.8199,-122.4783,neutral,968942842696495104
httpmarlena,from snap ,37.8199,-122.4783,neutral,968942842696495104
katelynncaskey,I want you back,37.8199,-122.4783,neutral,968942841132072960
KingJrJones,@MimiVijon  ,37.8199,-122.4783,neutral,968942840452587520
kayboominlove,This new phone got me feeling like a photographer  ,37.8199,-122.4783,positive,968942831476736000
_agnesha,Road trip to San Diego with my sister and my new car to move down  #HelloToANewChapter,37.8199,-122.4783,neutral,968942830549843968
TaivaleT,@kathleengacis_ @knauer_sasita ,37.8199,-122.4783,neutral,968942828867891202
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968942826716196864
austeezy13,I want in n out,37.8199,-122.4783,neutral,968942826535903232
innerideas2017,"@C_Blessing Encourage her to continue leading the charge on this craziness. 

Your niece is obviously awesome and w ",37.8199,-122.4783,positive,968942826519056384
JesilMora27_,People actually judge how pregnant people hold their bumps what a pathetic world we live in ,37.8199,-122.4783,negative,968942823725703168
kris10_kayy,This sounds like a terrible drinking game ,37.8199,-122.4783,negative,968942821502627840
CraneroRene,@angela214 @FlickerFan_Club @TRTiger52513 @AllettoRatted @JohnAliteFacts Thats funny!!!!,37.8199,-122.4783,positive,968942817589411840
apexwyn,Leap Year Shawty! lmao happy somewhat birthday lol. 2020 when you throw a party i am there @amanygotdajuice,37.8199,-122.4783,positive,968942812535259136
apexwyn,Leap Year Shawty! lmao happy somewhat birthday lol. 2020 when you throw a party i am there @amanygotdajuice,37.8199,-122.4783,positive,968942812535259136
ginginess,Me and Brynn basically ,37.8199,-122.4783,neutral,968942803798470656
WhoIsKevinChea,I hated it at first but I think Diddy made Young Nigga hella better lol,37.8199,-122.4783,positive,968942799956492288
sinn_citayy,@Bipolar_B That aint got shit to do with me.,37.8199,-122.4783,negative,968942795493859328
zeb831,I got a 68% on my first test and I felt so awful then I looked at this girl next to me and she got a 16%. Now I just feel bad,37.8199,-122.4783,negative,968942794281635840
Finkelmeister,@Log_Hugger @Loewrider @DaltonPD @realDonaldTrump Bring a gun to school it's almost seems like the president encouraged it,37.8199,-122.4783,neutral,968942793895768064
guardiapretori6,Es la opinin de un ser extremadamente reaccionario que no logr llegar a la presidencia en Per por eso su berrinc ,37.8199,-122.4783,neutral,968942793195339776
msconehead1,@BetterInfra @NancyPelosi All of these things!!,37.8199,-122.4783,neutral,968942788980088832
_HennyTing,lil bad ass ,37.8199,-122.4783,negative,968942781560320000
_HennyTing,lil bad ass ,37.8199,-122.4783,negative,968942781560320000
KingJrJones,@MimiVijon Never thought about it like that ,37.8199,-122.4783,neutral,968942776606846976
Falerio4,@WellsFargo Taylor &amp; Coleman #location in #SanJose #California have a #amazing #staff #Diamond &amp; #Sam are doing #thebestjob #thankyou,37.8199,-122.4783,positive,968942772253114368
RGBearTerritory,"@RicEllis85 Bones of the poor are readily available. Not that expensive. The Gypsy tears, however, apparently make great varnish.",37.8199,-122.4783,neutral,968942770537709568
Elxest,Don't trust anyone :/ ,37.8199,-122.4783,negative,968942766855090176
CoachMaples55,Welp!!! ,37.8199,-122.4783,neutral,968942764653101056
jjjasmiina,"Eating these broccolis, cryin",37.8199,-122.4783,neutral,968942763067650048
byanka_lujano,I finally finished my paper and am now feeling stress free ,37.8199,-122.4783,positive,968942755840798720
jesshutch,Take a moment to smell the roses. @ Vi at Palo Alto formerly CRbH ,37.8199,-122.4783,neutral,968942752674340864
jesshutch,Take a moment to smell the roses. @ Vi at Palo Alto formerly CRbH ,37.8199,-122.4783,neutral,968942752674340864
JJCarafano,Would be nice ,37.8199,-122.4783,positive,968942746164641792
andytoronto,@StuartMilk Thank you for your leadership Stuart. You Rock,37.8199,-122.4783,neutral,968942745141133312
hellajt,amongst the hundreds of shitty song mixes i always find one less shitty one,37.8199,-122.4783,negative,968942738589720576
whitef3rrari,@brentfaiyaz will there b tix available at the door tonight?? Im trying to see you so bad ,37.8199,-122.4783,negative,968942732038127616
SportsHackCA,"@1thosCelticFans 
I'll just say anybody who watches basketball knows he gets away with more than anyone",37.8199,-122.4783,positive,968942724031250432
SportsHackCA,"@1thosCelticFans 
I'll just say anybody who watches basketball knows he gets away with more than anyone",37.8199,-122.4783,positive,968942724031250432
fatsalmahayek,@marcmaron love you,37.8199,-122.4783,positive,968942720994521089
ZJaneTanaka,Whose Line is it Anyway is such a great show. ,37.8199,-122.4783,positive,968942715860742144
chrisxherrera,I spent less than $40 at Best Buy. I'm very happy with myself.,37.8199,-122.4783,positive,968942712744329216
yonderhillside,@Dabassist42 Remember actually coding those. Yesh what a pain! A fun pain.,37.8199,-122.4783,positive,968942712484372481
goodoldgio,@_WorldPiece_ @landeros86 Ivan sounding real thirsty,37.8199,-122.4783,positive,968942707849576449
Cocoluces,"""Shut down ICE!"" - Californians rep counties across the state, Napa, Monterey, Fresno etc in coalition ""Power, not ",37.8199,-122.4783,negative,968942705869914112
jjjulia__,YASSSSS BABY!!!! ,37.8199,-122.4783,neutral,968942703256862720
badgalangie,@JillianMisa_ Fifth ave by koko,37.8199,-122.4783,neutral,968942701969207296
badgalangie,@JillianMisa_ Fifth ave by koko,37.8199,-122.4783,neutral,968942701969207296
JivenchySS,@_JMZF White,37.8199,-122.4783,neutral,968942700505350144
DarringtonSweat,Nigga yelled FUCK NELLY at Ashanti she hit em with the yes mam fingers like word that is a energy nigga ,37.8199,-122.4783,negative,968942698706100224
LJTheSecond,This group chat got some idiots in it,37.8199,-122.4783,negative,968942698550894593
510withlove_,She is ,37.8199,-122.4783,neutral,968942692771049473
_HennyTing,Trash ,37.8199,-122.4783,neutral,968942686974562304
JosephGrillo,@BohnJai @samjau should designers crush reps?,37.8199,-122.4783,neutral,968942685926047744
blessedBOMBsheL,I guess y'all already know imma flood your TL after this,37.8199,-122.4783,neutral,968942685359714304
GeorgeFelixJr1,"I Dont Fuck With You on replay. That bitch did me so dirty, @ my engineering test.",37.8199,-122.4783,negative,968942678695018496
JessTheGemini,"I hate when I accidentally make eye contact with someone at the gym, like bro i am trying to focus while i got my ga ",37.8199,-122.4783,negative,968942676648194048
hoverbird,"@bravemule @johnnemann you, a hardcore gamer: WTWTLW is good
me, an intellectual: actually, I... I agree, actually",37.8199,-122.4783,positive,968942676467843072
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968942676178423808
tnbfan4life,#Eve #Brave #Brady #DAYS @KassieDePaiva @ericmartsolf ,37.8199,-122.4783,positive,968942676081913856
tnbfan4life,#Eve #Brave #Brady #DAYS @KassieDePaiva @ericmartsolf ,37.8199,-122.4783,positive,968942676081913856
MediocreKid,@FavianRealG @Sleepy__Sam I still gotta live with him till June tho ,37.8199,-122.4783,positive,968942668746125312
easealyssa,i am debating whether i should skip geometry bc 1 i am already failing 2 i wanna cry in that class bc i truly hate eve ,37.8199,-122.4783,negative,968942668460957696
easealyssa,i am debating whether i should skip geometry bc 1 i am already failing 2 i wanna cry in that class bc i truly hate eve ,37.8199,-122.4783,negative,968942668460957696
everylotsf,622 45th Avenue ,37.8199,-122.4783,neutral,968942656750538754
kiwiandkoala,"Gday @CrushGrapeChron appreciate the follow
Follow us Facebook &amp; Instagram 



Don't drink ",37.8199,-122.4783,neutral,968942651209760768
kiwiandkoala,"Gday @CrushGrapeChron appreciate the follow
Follow us Facebook &amp; Instagram 



Don't drink ",37.8199,-122.4783,neutral,968942651209760768
_HennyTing,Miss you too my guy ,37.8199,-122.4783,neutral,968942644754726912
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968942629781094400
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968942629781094400
DannySkarka,the tech giant didnt know how to market its stars.  And I also know from colleagues they build a very state of t ,37.8199,-122.4783,positive,968942626803146753
cocohantess,I paid 3$ for a carmex when I could of went to the dollar store,37.8199,-122.4783,neutral,968942617605038080
JesilMora27_,I hate classes after lunch I get way too sleepy,37.8199,-122.4783,negative,968942617307185152
v_cakes,"PUBLIC SERVICE ANNOUNCEMENT: Just bc I dont post pictures &amp;/or videos of myself working out, doesnt mean I dont. ",37.8199,-122.4783,negative,968942605160529921
leesetgarciuh,"Whos talking shit about me 
I just got the longest beeping noise in my ear",37.8199,-122.4783,negative,968942603717697536
BrianSakoda1,FUCKED UP!! ,37.8199,-122.4783,negative,968942599292690432
BrianSakoda1,FUCKED UP!! ,37.8199,-122.4783,negative,968942599292690432
YokeOfMen,@janphar If I called myself a Knight Templar could I say my group is 900 years old. There has been no continuity. They are real but...,37.8199,-122.4783,positive,968942591344455680
Vamos_DCU,This is a refereeing performance that Mark Geiger would be proud of,37.8199,-122.4783,positive,968942580535709696
klutchkhemist,"@SVComicCon Please let us know if you do, I was planning on buying a ticket this Friday but saw it sold out.",37.8199,-122.4783,neutral,968942579688488960
kiwiandkoala,"Gday @DePortolaWinery appreciate the follow
Follow us Facebook &amp; Instagram 



Don't drink ",37.8199,-122.4783,neutral,968942574617571328
BeesAndBaking,@EntoLudwick @SHollisWoodard @Polly_Nator @KalFish19 what how?! You've never seen a spring gal zig-zag-flying a few ,37.8199,-122.4783,negative,968942574022025216
PopItForChelly,@liyah0143 It feels good too lol,37.8199,-122.4783,positive,968942573929693185
ReginaP53193441,@CharlieHunnamFC Amazing,37.8199,-122.4783,positive,968942568380616704
ReginaP53193441,@CharlieHunnamFC Amazing,37.8199,-122.4783,positive,968942568380616704
blessedBOMBsheL,When you sitting in your stylist chair and she fleeking your shit out!!! Yasssss,37.8199,-122.4783,negative,968942563087429633
KingJrJones,I'm telling my boy his city trash right now and he busy trying to defend it!!! ,37.8199,-122.4783,positive,968942559195090944
JJCarafano,Adding a photo from the space marines of Aliens? They got their ass kicked! ,37.8199,-122.4783,neutral,968942557785763840
cvsnowfairy,"""Her ears picked up the sound of footsteps; crimson ignited in her eyes.""
#1linewed #amwriting #amwritingfantasy",37.8199,-122.4783,positive,968942554128379904
Gchapo72,Aint fuckin with today. Aint in the mood to deal with anyone or anything,37.8199,-122.4783,neutral,968942552215838720
whatthezeke2,I grew up a fucking screw up  ..,37.8199,-122.4783,negative,968942546670907392
tmj_CAP_intern,"See our latest #MenloPark, CA #job and click to apply: Summer Associate - Technology -  ",37.8199,-122.4783,positive,968942543604826112
TheAfricanFish,@Ebony_QT @paydro_24,37.8199,-122.4783,neutral,968942542329823232
StillJerick,My snap from last night had everyone wylin this morning ,37.8199,-122.4783,neutral,968942537418293249
StillJerick,My snap from last night had everyone wylin this morning ,37.8199,-122.4783,neutral,968942537418293249
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968942531651219456
bigjimmywoo,"@realDonaldTrump You are the disgrace America is living with but not for long. Theres a blue wave coming, Mueller ",37.8199,-122.4783,neutral,968942515918286849
sarahlschorr,Lorrdddddd ,37.8199,-122.4783,neutral,968942504992108544
sarahlschorr,Lorrdddddd ,37.8199,-122.4783,neutral,968942504992108544
LDMarkhamwrites,"Wow, the students dad admitted to doctoring emails. These kids lost friends and grief takes many forms. Is your ha ",37.8199,-122.4783,neutral,968942503259922432
AGSpinelli,@zackruskin  ,37.8199,-122.4783,neutral,968942502072918016
mr_latin26lover,@PrimerImpacto Que triste,37.8199,-122.4783,neutral,968942496075038721
RecycleBook,A new batch of metaphysical books just landed at our #Campbell location! #recyclebookstorewest ,37.8199,-122.4783,positive,968942485291462656
USFDonsAD,@NCAAHoops247 Dont understand why same reaction by a coach is alright and accepted in college baseball?  There are ,37.8199,-122.4783,neutral,968942481692794880
msconehead1,Rep. Gowdy on the gun control debate  via @YouTube,37.8199,-122.4783,neutral,968942478828044288
_____Moses,Do you think gay people that work at gay organizations ever get tired of being gay? Bc I certainly would. Im alrea ,37.8199,-122.4783,positive,968942476730949635
cdavey_2,Ive never seen anything like this VAR is nuts,37.8199,-122.4783,neutral,968942475271323648
sinn_citayy,Im trynna see ,37.8199,-122.4783,neutral,968942470020018176
sinn_citayy,Im trynna see ,37.8199,-122.4783,neutral,968942470020018176
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968942464525484032
TaivaleT,@kathleengacis_ @knauer_sasita Lmao babe stop and sas don't instigate,37.8199,-122.4783,positive,968942462294097920
laitn0,,37.8199,-122.4783,neutral,968942449497292800
AgentScarnTLM,"Cash money yall (@ Travis Credit Union - @traviscu in Vallejo, CA)  ",37.8199,-122.4783,neutral,968942447681302528
dannytrippz,@itzyenn @Bennyy_Blanco You done fucked up now Benny ,37.8199,-122.4783,negative,968942438516600832
dannytrippz,@itzyenn @Bennyy_Blanco You done fucked up now Benny ,37.8199,-122.4783,negative,968942438516600832
KenneyPope,When you hear about the @NFL switching its sponsor to @pizzahut !!! #Yeeeees #Pizza  ,37.8199,-122.4783,neutral,968942432560623616
FantastiicMr,Working the parking lot at the school makes me an open target for milfs trying to hook me up with their 30+ year ol ,37.8199,-122.4783,neutral,968942431365300224
firstklassriot,@NWSSacramento @TheCityofSac @Melmanatee,37.8199,-122.4783,neutral,968942428458659840
JohnDWinnett,"I overwhelmingly applaud @Dicks Sporting Goods for being a responsible corporate citizen, proactive in the retail f ",37.8199,-122.4783,positive,968942426252455936
Zogalaz,@B52Malmet  ,37.8199,-122.4783,neutral,968942425698746368
Bruchell1,@PenelopePratts @kellyz713 @PeterLarsen66 @MarilynCapps @just_old_joe @JohnLibert3 @sawsharee @solomongrundy6 The t ,37.8199,-122.4783,neutral,968942420342620160
andybgriffin,@snay2 Yes! I really enjoyed them too. Hup Holland!,37.8199,-122.4783,positive,968942419847925761
oneaaaallll,that was less intense as i thought lmfao ,37.8199,-122.4783,neutral,968942411123576832
HardmanJuliegm1,Be a j over the weekend I might take a break from the technology I am upset but not with tweeter or what people quo ,37.8199,-122.4783,neutral,968942409143824384
HardmanJuliegm1,Be a j over the weekend I might take a break from the technology I am upset but not with tweeter or what people quo ,37.8199,-122.4783,neutral,968942409143824384
_nfifita,Well that was awkward ,37.8199,-122.4783,negative,968942401728364545
SportsHackCA,"@HunterCV11 @willie_brown8 @getnickwright 
Crazy..LeBron hasn't tried on defense for 2 years. Stands around, doesn't guard anyone.",37.8199,-122.4783,neutral,968942397177540609
SanBrunoJess,I was struggling with what kind of @ikesplace sandwich to get today and finally decided on the @jaymee sandwich... ,37.8199,-122.4783,positive,968942396024152064
tnbfan4life,,37.8199,-122.4783,neutral,968942393461321728
Vamos_DCU,Holy fuck what is this officiating,37.8199,-122.4783,negative,968942380979138560
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968942376277299200
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968942376277299200
MylesUSA,@elisabethnicula @_hartsick I own some of their shares and Im up 67% (buying shares was my plan to not be mad at t ,37.8199,-122.4783,neutral,968942362457096192
stevebloom55,@millcitywriter Which paper?,37.8199,-122.4783,neutral,968942360322166784
I6_6_6I,"                
          :))",37.8199,-122.4783,positive,968942356127887360
maricelaalizae,"I judge a hustler how he hustle, I judge a lover how they love you. .You judge a book by its cover",37.8199,-122.4783,positive,968942349987364865
IkaikaS3,Subnautica stream begins in less than an hour! See you there. ,37.8199,-122.4783,negative,968942342282489856
joexg30,"@The_Trump_Train @RMaintainers DAM SPELL CHECK DRVES ME INSANE, LOL!!!!",37.8199,-122.4783,neutral,968942340076220421
joexg30,"@The_Trump_Train @RMaintainers DAM SPELL CHECK DRVES ME INSANE, LOL!!!!",37.8199,-122.4783,neutral,968942340076220421
bayareasbreezy,Come on bruh i know i aint gettin sick i jus threw up at work,37.8199,-122.4783,negative,968942320748961792
BizLicense,SF sues state over Uber business license law  #SanFrancisco #SanFran #California #Cali #Uber ,37.8199,-122.4783,neutral,968942320287715330
sussy900,Doing everything I said I would,37.8199,-122.4783,neutral,968942316655292416
Deirdriu,@ChristnNitemare @AWorldOutOfMind  ,37.8199,-122.4783,neutral,968942315258589184
sunrisebayarea,"Dozens of students joined the #CleanPowerPlan press conference holding signs, chanting, and demanding that the @EPA ",37.8199,-122.4783,neutral,968942307360698370
manosgigante,Thats not how any of this works ,37.8199,-122.4783,neutral,968942306358304775
firstklassriot,cursed image just appeared on my FB tl ,37.8199,-122.4783,neutral,968942306161119232
firstklassriot,cursed image just appeared on my FB tl ,37.8199,-122.4783,neutral,968942306161119232
_destineehayden,I think I'm always unimpressed by these guys bc what they bring to the table I can do for myself ,37.8199,-122.4783,neutral,968942305053847552
RenDireWolf,@hawsepony Thats a lotta legs.,37.8199,-122.4783,neutral,968942299739709440
valandrelaguna,Keep going ,37.8199,-122.4783,neutral,968942293506912256
Lani_Lofton,Ive had it.... like boiling over the pot over it.,37.8199,-122.4783,neutral,968942290763853824
Bruchell1,@PenelopePratts @kellyz713 @PeterLarsen66 @MarilynCapps @just_old_joe @JohnLibert3 @sawsharee @solomongrundy6 Thats ,37.8199,-122.4783,neutral,968942278625538048
Bruchell1,@PenelopePratts @kellyz713 @PeterLarsen66 @MarilynCapps @just_old_joe @JohnLibert3 @sawsharee @solomongrundy6 Thats ,37.8199,-122.4783,neutral,968942278625538048
ZeroExcuse,@RedPointGamer PogChamp!!! LETS GO BABY!!! Get here early and I'll come pick your ass up from the Airport! Save you ,37.8199,-122.4783,positive,968942261361758209
antvalenzuela38,I have to be resourceful too ,37.8199,-122.4783,positive,968942257096163328
PaulMumma,"Design more buildings like this, please ",37.8199,-122.4783,positive,968942253640114177
blondealex,@Jessica_Pearson Thats why Im tweeting them,37.8199,-122.4783,neutral,968942244098064384
PopItForChelly,@liyah0143 *sore,37.8199,-122.4783,neutral,968942241975709696
PopItForChelly,@liyah0143 *sore,37.8199,-122.4783,neutral,968942241975709696
Vamos_DCU,Smart from Trippier to continue into the box there,37.8199,-122.4783,positive,968942241203941376
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968942239920529409
ls_maiden0712,@AIFam16 @imcr8d4u @by_nahjie @jophie30 @MaidenGraffix @ALDUB_Joy25 @zenkmm @mhellopez19 @boojieflkrsn ,37.8199,-122.4783,neutral,968942238611861504
AgentScarnTLM,I'm at City of Vallejo in CA  ,37.8199,-122.4783,neutral,968942232358281218
KATCOUNTRY103,Ok @aaron_watson mmmm hmmm mmm hmmm yeah give us all the feels with this one!! ,37.8199,-122.4783,positive,968942224632246273
jncorcoran1,Who stands to lose when the meeting takes place around the office kegerator?  via @slate,37.8199,-122.4783,neutral,968942208236711936
PopItForChelly,@liyah0143 Warm salt water soaks really help make it less soar,37.8199,-122.4783,positive,968942206160531456
PopItForChelly,@liyah0143 Warm salt water soaks really help make it less soar,37.8199,-122.4783,positive,968942206160531456
adair1946,@BarReNaples @krassenstein @realDonaldTrump @SenJohnMcCain @RichardBurr_DN @RoyBlunt @SenThomTillis @SenCoryGardner ,37.8199,-122.4783,neutral,968942194865262593
ibarra_sally14,Tejano  ,37.8199,-122.4783,neutral,968942189970518016
DAXTalk,@BenThePCGuy I'm going with crepe,37.8199,-122.4783,neutral,968942185218424832
stariray1949,#LaLunaLastSacrifice ,37.8199,-122.4783,neutral,968942183268036608
YoungMalk,Manziel will be a Cowboy this year. By a way of practice squad that is. Itll be a smart business move for Jerry.,37.8199,-122.4783,positive,968942170668392448
YoungMalk,Manziel will be a Cowboy this year. By a way of practice squad that is. Itll be a smart business move for Jerry.,37.8199,-122.4783,positive,968942170668392448
Wildcard_Comics,"The President mass shootings occur in gun free zones. 
Me war zones occur in places previously had no active war ",37.8199,-122.4783,positive,968942158844608512
_JOTUS,Best of luck @JustinBuchholz   I know youll succeed in whatevers next. Still got the best nips in MMA. Still my L ,37.8199,-122.4783,positive,968942140972711936
_JOTUS,Best of luck @JustinBuchholz   I know youll succeed in whatevers next. Still got the best nips in MMA. Still my L ,37.8199,-122.4783,positive,968942140972711936
trashofyrdreams,@BitchassChicken Get into matieres fecales on IG,37.8199,-122.4783,neutral,968942133271961600
mr_latin26lover,@Jdiamondisme @__RoyalKnight Baby baby uhh,37.8199,-122.4783,neutral,968942131871064064
suzymartinez2,@kurteichenwald Both because hes a moron ,37.8199,-122.4783,negative,968942114691153920
jasleeenyy,@AddiegoMegan I see you  i make mine last the 3 weeks and then i like run to the nail salon ,37.8199,-122.4783,neutral,968942113298702336
PoshtoGanache,One of my favorite ways of transitioning to Spring looks is by layering a leather jacket over a ,37.8199,-122.4783,positive,968942108877971456
DAXTalk,@EmojiMeaningBot Crepe,37.8199,-122.4783,neutral,968942103727300608
DAXTalk,@EmojiMeaningBot Crepe,37.8199,-122.4783,neutral,968942103727300608
weezyyh,"Damn, I really am petty as hell. Like I need to calm down",37.8199,-122.4783,positive,968942099621015552
